concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
45983052	Lumigan 300micrograms/ml eye drops (Allergan Ltd)	Drug	SNOMED	Pharma/Biol Product		3449811000001108	19700101	20991231	
45983055	Manevac granules 4g sachets (Galen Ltd)	Drug	SNOMED	Pharma/Biol Product		3450911000001106	19700101	20991231	
45982982	Hypnovel 10mg/2ml solution for injection ampoules (Cheplapharm Arzneimittel GmbH)	Drug	SNOMED	Pharma/Biol Product		3385011000001100	20090121	20991231	
45983057	Sevredol 20mg/ml concentrated oral solution (Napp Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3451411000001107	19700101	20991231	
45983058	Caverject 20microgram powder and solvent for solution for injection vials (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3451811000001109	20040608	20991231	
45983059	Estradiol 4mg tablets (Novo Nordisk Ltd)	Drug	SNOMED	Pharma/Biol Product		3451911000001104	19700101	20991231	
45983062	Estradiol 4mg / Norethisterone 1mg tablets (Novo Nordisk Ltd)	Drug	SNOMED	Pharma/Biol Product		3453111000001101	19700101	20991231	
45983063	Oramorph 20mg/ml concentrated oral solution (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		3453511000001105	19700101	20991231	
45983064	Trisequens Forte tablets (Novo Nordisk Ltd)	Drug	SNOMED	Pharma/Biol Product		3453611000001109	19700101	20991231	
45983073	Conjugated oestrogens 625microgram / Medroxyprogesterone 10mg tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3456111000001106	20100625	20991231	
45983074	Conjugated oestrogens 625microgram tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3456411000001101	19700101	20991231	
45983075	Premique Cycle 0.625mg/10mg tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3456711000001107	20100208	20991231	
45983077	Daktarin 2% cream (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		3458311000001107	19700101	20991231	
45983079	Gyno-Daktarin Combipack (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		3459211000001109	19700101	20991231	
45983081	Imazin XL tablets (Napp Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3460911000001104	19700101	20991231	
45983082	Imazin XL forte tablets (Napp Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3461511000001104	19700101	20991231	
45983083	Disopyramide 100mg capsules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3463911000001107	19700101	20991231	
45983084	Disopyramide 100mg capsules (Mylan)	Drug	SNOMED	Pharma/Biol Product		3464411000001101	19700101	20991231	
45983085	Disopyramide 100mg capsules (Kent Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3464711000001107	19700101	20991231	
45983086	Disopyramide 100mg capsules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3464911000001109	19700101	20991231	
45983087	Rythmodan 100mg capsules (Sanofi)	Drug	SNOMED	Pharma/Biol Product		3465211000001104	19700101	20991231	
45983088	Velosef 250mg/5ml syrup (Bristol-Myers Squibb Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3466111000001104	19700101	20991231	
45983089	Galpamol for Children 120mg/5ml oral suspension 5ml sachets sugar free (Galpharm International Ltd)	Drug	SNOMED	Pharma/Biol Product		3466211000001105	20100603	20991231	
45983090	Disprol Paracetamol 120mg/5ml oral suspension 5ml sachets (Reckitt Benckiser Healthcare (UK) Ltd)	Drug	SNOMED	Pharma/Biol Product		3467811000001108	19700101	20991231	
45983091	Diprobase cream (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		3468211000001106	19700101	20991231	
45983092	Prempak-C 0.625mg/0.15mg tablets (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3470811000001103	20130305	20991231	
45983093	Pripsen powder (Thornton & Ross Ltd)	Drug	SNOMED	Pharma/Biol Product		3487811000001106	19700101	20991231	
45983094	Unguentum M cream (Almirall Ltd)	Drug	SNOMED	Pharma/Biol Product		3488411000001108	19700101	20991231	
45983095	Imigran 20mg nasal spray (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3488911000001100	19700101	20991231	
45983098	Fletchers phosphate enema 128ml long tube (Forest Laboratories UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3490111000001104	20040414	20991231	
45983099	Neoral 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3490411000001109	19700101	20991231	
45983100	Sandimmun 100mg/ml oral solution (Novartis Pharmaceuticals UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3490711000001103	19700101	20991231	
45983101	Fletchers phosphate enema 128ml standard tube (Forest Laboratories UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3491111000001105	20040414	20991231	
45983102	Meningitec vaccine suspension for injection 0.5ml vials (Wyeth Pharmaceuticals)	Drug	SNOMED	Pharma/Biol Product		3491411000001100	20060512	20991231	
45983103	Diprobase ointment (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		3491511000001101	19700101	20991231	
45983104	ACWY Vax vaccine powder and solvent for solution for injection 0.5ml vials (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3492011000001101	20060512	20991231	
45983105	Topal chewable tablets (Pierre Fabre Ltd)	Drug	SNOMED	Pharma/Biol Product		3492111000001100	20041014	20991231	
45983106	Ciproxin 250mg/5ml oral suspension (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		3492511000001109	20050902	20991231	
45983107	AC Vax vaccine powder and solvent for solution for injection vials (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3492811000001107	20060512	20991231	
45983108	Mirena 20micrograms/24hours intrauterine device (Bayer Plc)	Drug	SNOMED	Pharma/Biol Product		3493211000001100	20080520	20991231	
45983109	Uro-Tainer sodium chloride 0.9% catheter maintenance solution (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		3494611000001100	19700101	20991231	
45983110	OptiFlo S saline 0.9% catheter maintenance solution (Bard Ltd)	Drug	SNOMED	Pharma/Biol Product		3494911000001106	20091209	20991231	
45983111	Calpol Infant 120mg/5ml oral suspension 5ml sachets sugar free (McNeil Products Ltd)	Drug	SNOMED	Pharma/Biol Product		3495511000001103	19700101	20991231	
45983112	Uro-Tainer Solutio R citric acid 6% catheter maintenance solution (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		3495711000001108	20100126	20991231	
45983113	Uro-Tainer Suby G citric acid 3.23% catheter maintenance solution (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		3496011000001102	20100126	20991231	
45983114	Sodium chloride 0.9% irrigation solution 20ml Steripod unit dose (Molnlycke Health Care Ltd)	Drug	SNOMED	Pharma/Biol Product		3496611000001109	20070701	20991231	
45983115	Normasol sodium chloride 0.9% irrigation solution 25ml sachets (Molnlycke Health Care Ltd)	Drug	SNOMED	Pharma/Biol Product		3497611000001106	20060601	20991231	
45983116	Normasol sodium chloride 0.9% irrigation solution 100ml sachets (Molnlycke Health Care Ltd)	Drug	SNOMED	Pharma/Biol Product		3498311000001100	20060601	20991231	
45983117	Irriclens sodium chloride 0.9% irrigation solution aerosol spray (ConvaTec Ltd)	Drug	SNOMED	Pharma/Biol Product		3498811000001109	20060601	20991231	
45983118	Flowfusor sodium chloride 0.9% irrigation solution 120ml bottles (Fresenius Kabi Ltd)	Drug	SNOMED	Pharma/Biol Product		3499111000001109	20060601	20991231	
45983120	Dietade dietary foods fruit sugar (Margetts)	Drug	SNOMED	Pharma/Biol Product		3594311000001104	19700101	20991231	
45983121	Xylocaine 1% with Adrenaline 100micrograms/20ml (1 in 200,000) solution for injection vials (Aspen Pharma Trading Ltd)	Drug	SNOMED	Pharma/Biol Product		3594611000001109	20040714	20991231	
45983122	Lidocaine 400mg/20ml (2%) solution for injection vials (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3594811000001108	20040618	20991231	
0	No matching concept	Metadata	None	Undefined		No matching concept	19700101	20991231	
45983123	Lidocaine 20mg/2ml (1%) solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3595311000001100	20090121	20991231	
45983124	Lidocaine 20mg/2ml (1%) solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3595511000001106	20090121	20991231	
45983125	Lidocaine 20mg/2ml (1%) solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3595811000001109	20090121	20991231	
45983126	Xylocaine 2% with Adrenaline 100micrograms/20ml (1 in 200,000) solution for injection vials (Aspen Pharma Trading Ltd)	Drug	SNOMED	Pharma/Biol Product		3595911000001104	20040714	20991231	
45983127	Lidocaine 200mg/20ml (1%) solution for injection vials (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3596411000001103	20040618	20991231	
45983128	Lidocaine 20mg/2ml (1%) solution for injection Sure-Amp ampoules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		3596611000001100	20090121	20991231	
45983129	Lidocaine 200mg/20ml (1%) solution for injection vials (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3596711000001109	20040618	20991231	
45983130	Deep Relief gel (The Mentholatum Company Ltd)	Drug	SNOMED	Pharma/Biol Product		3597411000001101	19700101	20991231	
45983131	Lidocaine 100mg/5ml (2%) solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3597711000001107	20090121	20991231	
45983133	Lidocaine 100mg/5ml (2%) solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3598111000001107	20090121	20991231	
45983134	Lidocaine 100mg/5ml (2%) solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3598311000001109	20090121	20991231	
45983135	Lidocaine 50mg/5ml (1%) solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3599311000001103	20090121	20991231	
45983137	Lidocaine 50mg/5ml (1%) solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3599711000001104	20090121	20991231	
45983138	Lidocaine 50mg/5ml (1%) solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3599911000001102	20090121	20991231	
45983139	Lidocaine 40mg/2ml (2%) solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3600411000001108	20090121	20991231	
45983140	Lidocaine 40mg/2ml (2%) solution for injection Sure-Amp ampoules (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		3600611000001106	20090121	20991231	
45983141	Lidocaine 40mg/2ml (2%) solution for injection Mini-Plasco ampoules (B.Braun Medical Ltd)	Drug	SNOMED	Pharma/Biol Product		3600811000001105	20090121	20991231	
45983142	Lidocaine 40mg/2ml (2%) solution for injection ampoules (Martindale Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3601011000001108	20090121	20991231	
45983143	Lidocaine 40mg/2ml (2%) solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3601211000001103	20090121	20991231	
45983145	Salactol paint (Dermal Laboratories Ltd)	Drug	SNOMED	Pharma/Biol Product		3603211000001104	19700101	20991231	
45983146	Depo-Provera 150mg/1ml suspension for injection vials (Pfizer Ltd)	Drug	SNOMED	Pharma/Biol Product		3603311000001107	20040604	20991231	
45983144	Rhinolast 140micrograms/dose nasal spray (Mylan)	Drug	SNOMED	Pharma/Biol Product		3601611000001101	20100225	20991231	
45983132	Lidocaine 100mg/5ml (2%) solution for injection Sure-Amp ampoules (Advanz Pharma)	Drug	SNOMED	Pharma/Biol Product		3597911000001109	20090121	20991231	
45983147	Xyzal 5mg tablets (UCB Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		3603411000001100	19700101	20991231	
45983149	Beclazone 50 Easi-Breathe inhaler (Teva UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3604611000001104	19700101	20991231	
45983150	AeroBec 50 Autohaler (Meda Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3604911000001105	19700101	20991231	
45983151	Ergocalciferol 300,000units/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3605111000001106	20040520	20991231	
45983153	Ergocalciferol 300,000units/1ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3605611000001103	20040520	20991231	
45983154	Zovirax Double Strength 400mg/5ml oral suspension (GlaxoSmithKline UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3605811000001104	20050902	20991231	
45983155	Eprex 1,000units/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		3606311000001103	20040519	20991231	
45983156	Ergocalciferol 600,000units/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3606511000001109	20040520	20991231	
45983157	Ergocalciferol 600,000units/2ml solution for injection ampoules (Focus Pharmaceuticals Ltd)	Drug	SNOMED	Pharma/Biol Product		3606811000001107	20040520	20991231	
45983158	Furadantin 25mg/5ml oral suspension (Mercury Pharma Group Ltd)	Drug	SNOMED	Pharma/Biol Product		3606911000001102	20050902	20991231	
45983159	Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma)	Drug	SNOMED	Pharma/Biol Product		3607111000001102	20100309	20991231	
45983160	Ergocalciferol 600,000units/2ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3607311000001100	20040520	20991231	
45983161	Nitrofurantoin 25mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)	Drug	SNOMED	Pharma/Biol Product		3607611000001105	19700101	20991231	
45983162	Fletchers Enemette 5ml enema (Forest Laboratories UK Ltd)	Drug	SNOMED	Pharma/Biol Product		3607911000001104	20040324	20991231	
45983163	Oramorph 100mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		3608411000001106	20100309	20991231	
45983164	NeoRecormon 500units/0.3ml solution for injection pre-filled syringes (Roche Products Ltd)	Drug	SNOMED	Pharma/Biol Product		3608611000001109	20040519	20991231	
45983165	Eprex 3,000units/0.3ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)	Drug	SNOMED	Pharma/Biol Product		3608711000001100	20040519	20991231	
45983166	Norgalax 120mg/10g enema (Essential Pharma Ltd)	Drug	SNOMED	Pharma/Biol Product		3609111000001108	20040324	20991231	
45983167	Oramorph 30mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)	Drug	SNOMED	Pharma/Biol Product		3609711000001109	20100309	20991231	
45764356	Darkroom automated x-ray film processor	Device	SNOMED	Physical Object	S	701021004	20150131	20991231	
45764357	Daylight automated x-ray film processor	Device	SNOMED	Physical Object	S	701022006	20150131	20991231	
45764358	General cryosurgical system, electronic	Device	SNOMED	Physical Object	S	701023001	20150131	20991231	
45764359	General cryosurgical system, mechanical	Device	SNOMED	Physical Object	S	701024007	20150131	20991231	
45764360	Multi-purpose diagnostic x-ray system operator console	Device	SNOMED	Physical Object	S	701025008	20150131	20991231	
45764361	Diagnostic x-ray digital imaging system workstation	Device	SNOMED	Physical Object	S	701026009	20150131	20991231	
45764362	Cine diagnostic-imaging photographic film	Device	SNOMED	Physical Object	S	701027000	20150131	20991231	
45764363	Dental automated x-ray film processor	Device	SNOMED	Physical Object	S	701028005	20150131	20991231	
45764364	Dental bonding agent, polymer-based	Device	SNOMED	Physical Object	S	701029002	20150131	20991231	
45764365	Mechanical esophageal stethoscope	Device	SNOMED	Physical Object	S	701031006	20150131	20991231	
45764366	Dermatological copper vapor laser system	Device	SNOMED	Physical Object	S	701032004	20150131	20991231	
45764367	Exhaled-gas esophageal intubation detector, adult	Device	SNOMED	Physical Object	S	701033009	20150131	20991231	
45764368	Joint laxity analyzer, line-powered	Device	SNOMED	Physical Object	S	701034003	20150131	20991231	
45764369	Over-guidewire esophageal dilator	Device	SNOMED	Physical Object	S	701035002	20150131	20991231	
45764370	Glossopharyngeal anesthesia kit	Device	SNOMED	Physical Object	S	701036001	20150131	20991231	
45764371	Halogenated vapor absorber	Device	SNOMED	Physical Object	S	701037005	20150131	20991231	
45764372	Audio spectrum analyzer	Device	SNOMED	Physical Object	S	701039008	20150131	20991231	
45764373	Neonatal/pediatric vascular clamp	Device	SNOMED	Physical Object	S	701040005	20150131	20991231	
45764374	External orthopedic fixation system, reusable	Device	SNOMED	Physical Object	S	701041009	20150131	20991231	
45764375	General obstetrical/gynecological surgical procedure kit, non-medicated, reusable	Device	SNOMED	Physical Object	S	701042002	20150131	20991231	
45764376	Flexible fiberoptic sinoscope	Device	SNOMED	Physical Object	S	701045000	20150131	20991231	
45764377	Flexible fiberoptic gastroduodenoscope	Device	SNOMED	Physical Object	S	701046004	20150131	20991231	
45764378	Nerve-locating anesthesia kit, continuous-administration	Device	SNOMED	Physical Object	S	701048003	20150131	20991231	
45764379	Flexible fiberoptic urethroscope	Device	SNOMED	Physical Object	S	701050006	20150131	20991231	
45764380	Flexible ureteral sheath/fiberoptic telescope	Device	SNOMED	Physical Object	S	701051005	20150131	20991231	
45764381	Gas analyzer tester	Device	SNOMED	Physical Object	S	701052003	20150131	20991231	
45764382	Medical gas pipeline system automatic outlet analyzer	Device	SNOMED	Physical Object	S	701055001	20150131	20991231	
45764383	Aqueous/vitreous humor replacement medium	Device	SNOMED	Physical Object	S	701056000	20150131	20991231	
45764384	Electromechanical orthopedic extracorporeal shock wave therapy system applicator	Device	SNOMED	Physical Object	S	701057009	20150131	20991231	
45764385	Nitrogen dioxide analyzer	Device	SNOMED	Physical Object	S	701058004	20150131	20991231	
45765351	General specimen container, no additive, sterile	Device	SNOMED	Physical Object	S	702269006	20150131	20991231	
45765352	Bilirubinometer	Device	SNOMED	Physical Object	S	702270007	20150131	20991231	
45765353	Co-oximetry analyzer, automated	Device	SNOMED	Physical Object	S	702271006	20150131	20991231	
45765354	Co-oximetry analyzer, semi-automated	Device	SNOMED	Physical Object	S	702272004	20150131	20991231	
45765355	Densitometry analyzer, automated	Device	SNOMED	Physical Object	S	702273009	20150131	20991231	
45765356	Microcapillary blood collection tube, ammonium heparin	Device	SNOMED	Physical Object	S	702275002	20150131	20991231	
45765357	Microcapillary blood collection tube, K2EDTA	Device	SNOMED	Physical Object	S	702276001	20150131	20991231	
45765358	Microcapillary blood collection tube, no additive	Device	SNOMED	Physical Object	S	702277005	20150131	20991231	
45765359	Evacuated blood collection tube, no additive/metal-free	Device	SNOMED	Physical Object	S	702278000	20150131	20991231	
